weather_risk,rain_mm_hr,wind_kph,visibility_m_norm,disaster_flag,traffic_risk,zone_risk,is_peak_hour,density_encoded,exposure_risk,vehicle_risk,weekly_hours_norm,experience_norm,night_shift,days_per_week,dri_score,tier_label,_city,_zone,_condition
11.5,2.0999999046325684,10.199999809265137,0.6615999937057495,0.0,77.5,80.0,0.0,2.0,30.0,10.0,0.09489795565605164,0.75,1.0,3.0,42.7253,1,Hyderabad,Highway,light_rain
0.0,0.0,14.300000190734863,1.0227999687194824,0.0,39.70000076293945,50.0,0.0,1.0,15.0,35.0,0.22142857313156128,0.7666666507720947,0.0,7.0,25.9833,0,Delhi,Suburb,clear
11.5,0.1599999964237213,13.699999809265137,0.9506999850273132,0.0,39.58000183105469,20.0,1.0,0.0,65.0,10.0,0.4591836631298065,0.1666666716337204,0.0,6.0,30.3469,1,Chennai,Rural,clear
17.5,2.069999933242798,25.299999237060547,0.7039999961853027,0.0,44.290000915527344,20.0,1.0,1.0,15.0,10.0,0.24285714328289032,0.7833333611488342,0.0,7.0,27.0101,0,Delhi,Residential,light_rain
55.0,14.260000228881836,52.70000076293945,0.18000000715255737,0.0,24.700000762939453,20.0,0.0,0.0,80.0,10.0,0.45306122303009033,0.3333333432674408,1.0,6.0,38.3569,1,Delhi,Rural,heavy_rain
11.5,0.07999999821186066,10.5,0.9728999733924866,0.0,47.04999923706055,50.0,0.0,1.0,15.0,20.0,0.2571428716182709,0.8166666626930237,0.0,7.0,28.0537,0,Hyderabad,Industrial,clear
34.0,0.0,72.0999984741211,0.7828999757766724,0.0,82.37000274658203,50.0,1.0,2.0,55.0,35.0,0.281632661819458,0.13333334028720856,1.0,4.0,46.0092,1,Bengaluru,Industrial,strong_wind
11.5,0.05000000074505806,7.0,0.9789999723434448,0.0,34.0099983215332,80.0,0.0,0.0,55.0,35.0,0.25,0.6000000238418579,1.0,5.0,39.1564,1,Bengaluru,Highway,clear
11.5,0.11999999731779099,0.0,0.982699990272522,0.0,84.56999969482422,50.0,1.0,2.0,80.0,20.0,0.44693878293037415,0.6499999761581421,1.0,6.0,44.2569,1,Hyderabad,Industrial,clear
72.5,18.329999923706055,80.9000015258789,0.1469999998807907,1.0,37.25,50.0,0.0,1.0,40.0,10.0,0.20816326141357422,0.1666666716337204,0.0,3.0,56.4961,2,Delhi,Suburb,thunderstorm
40.0,8.359999656677246,34.29999923706055,0.5476999878883362,0.0,41.04999923706055,20.0,1.0,0.0,80.0,20.0,0.2877551019191742,0.11666666716337204,1.0,3.0,36.0679,1,Delhi,Rural,moderate_rain
4.0,0.0,7.599999904632568,0.9968000054359436,0.0,20.290000915527344,20.0,0.0,0.0,40.0,20.0,0.3183673322200775,0.550000011920929,0.0,6.0,15.0948,0,Mumbai,Rural,clear
33.5,5.949999809265137,25.600000381469727,0.4611999988555908,0.0,71.9000015258789,80.0,0.0,2.0,55.0,35.0,0.16326530277729034,0.9666666388511658,1.0,4.0,50.6005,2,Chennai,CBD,moderate_rain
7.5,0.029999999329447746,10.5,1.0405999422073364,0.0,30.579999923706055,80.0,0.0,0.0,65.0,35.0,0.5428571701049805,0.03333333507180214,0.0,7.0,34.4292,1,Chennai,CBD,clear
26.5,0.0,73.5999984741211,0.7817999720573425,0.0,68.6500015258789,50.0,1.0,2.0,80.0,20.0,0.4336734712123871,0.01666666753590107,1.0,5.0,46.0343,1,Chennai,Suburb,strong_wind
16.0,0.0,5.599999904632568,0.03400000184774399,0.0,47.04999923706055,50.0,0.0,1.0,30.0,35.0,0.2142857164144516,0.21666666865348816,1.0,6.0,29.966,0,Bengaluru,Industrial,fog
26.5,0.0,62.20000076293945,0.8105000257492065,0.0,84.56999969482422,50.0,1.0,2.0,65.0,35.0,0.22653061151504517,0.5833333134651184,0.0,3.0,50.5092,2,Mumbai,Industrial,strong_wind
40.0,8.6899995803833,29.600000381469727,0.5156999826431274,0.0,33.81999969482422,20.0,0.0,1.0,65.0,20.0,0.5510203838348389,0.44999998807907104,0.0,6.0,31.9953,1,Hyderabad,Residential,moderate_rain
46.0,8.829999923706055,28.5,0.49149999022483826,0.0,47.04999923706055,50.0,0.0,1.0,55.0,20.0,0.26530611515045166,0.18333333730697632,1.0,4.0,44.2536,1,Delhi,Industrial,moderate_rain
17.5,2.0999999046325684,22.5,0.6633999943733215,0.0,24.700000762939453,20.0,0.0,0.0,30.0,20.0,0.11938775330781937,0.6333333253860474,1.0,3.0,22.3609,0,Delhi,Rural,light_rain
11.5,0.10999999940395355,19.700000762939453,0.9617999792098999,0.0,30.579999923706055,80.0,0.0,0.0,80.0,10.0,0.5142857432365417,0.4166666567325592,1.0,7.0,38.0686,1,Hyderabad,CBD,clear
0.0,0.0,13.0,1.0297000408172607,0.0,69.87999725341797,50.0,1.0,2.0,55.0,10.0,0.33571428060531616,0.7833333611488342,1.0,7.0,34.2842,1,Bengaluru,Suburb,clear
17.5,1.9500000476837158,24.5,0.6904000043869019,0.0,34.0099983215332,80.0,0.0,0.0,55.0,35.0,0.30612245202064514,0.20000000298023224,1.0,5.0,37.5415,1,Delhi,Highway,light_rain
34.0,0.1599999964237213,68.80000305175781,0.8097000122070312,0.0,15.140000343322754,20.0,0.0,0.0,65.0,20.0,0.4183673560619354,0.9666666388511658,0.0,5.0,30.0945,1,Hyderabad,Residential,strong_wind
11.5,0.05999999865889549,8.100000381469727,0.95660001039505,0.0,30.579999923706055,80.0,0.0,0.0,80.0,10.0,0.6428571343421936,0.8833333253860474,1.0,7.0,39.4832,1,Delhi,CBD,clear
96.0,32.31999969482422,106.69999694824219,0.020800000056624413,1.0,34.0099983215332,80.0,0.0,0.0,55.0,35.0,0.4214285612106323,0.7166666388511658,1.0,7.0,69.4901,2,Chennai,Highway,cyclone
16.0,0.0,9.100000381469727,0.07620000094175339,0.0,25.43000030517578,50.0,0.0,0.0,80.0,35.0,0.4285714328289032,0.28333333134651184,1.0,5.0,34.1253,1,Chennai,Industrial,fog
33.5,6.670000076293945,31.600000381469727,0.4812000095844269,0.0,71.9000015258789,80.0,0.0,2.0,80.0,10.0,0.37755101919174194,0.5333333611488342,1.0,5.0,53.8204,2,Bengaluru,CBD,moderate_rain
40.0,7.980000019073486,22.0,0.5253999829292297,0.0,39.58000183105469,20.0,1.0,0.0,55.0,20.0,0.3979591727256775,0.8999999761581421,1.0,6.0,35.5077,1,Chennai,Rural,moderate_rain
0.0,0.0,1.7999999523162842,1.0218000411987305,0.0,76.80000305175781,80.0,0.0,2.0,65.0,10.0,0.2602040767669678,0.7166666388511658,0.0,3.0,45.7672,1,Delhi,Highway,clear
17.5,2.0,21.799999237060547,0.669700026512146,0.0,18.56999969482422,50.0,0.0,0.0,40.0,10.0,0.23979592323303223,0.5,0.0,5.0,25.2769,0,Mumbai,Suburb,light_rain
65.0,15.430000305175781,43.900001525878906,0.23829999566078186,0.0,68.95999908447266,50.0,0.0,2.0,55.0,10.0,0.15306122601032257,0.46666666865348816,1.0,3.0,53.3128,2,Hyderabad,Industrial,heavy_rain
56.0,16.18000030517578,38.599998474121094,0.24449999630451202,0.0,45.02000045776367,20.0,1.0,1.0,55.0,10.0,0.422448992729187,0.11666666716337204,1.0,6.0,38.5316,1,Mumbai,Residential,heavy_rain
11.5,0.15000000596046448,6.599999904632568,0.9505000114440918,0.0,39.58000183105469,20.0,1.0,0.0,80.0,20.0,0.281632661819458,0.4000000059604645,1.0,3.0,30.4146,1,Delhi,Rural,clear
26.5,0.0,65.30000305175781,0.7764999866485596,0.0,45.58000183105469,80.0,0.0,1.0,80.0,35.0,0.29693877696990967,0.1666666716337204,1.0,3.0,49.803,1,Chennai,CBD,strong_wind
23.5,0.09000000357627869,11.399999618530273,0.09430000185966492,0.0,82.37000274658203,50.0,1.0,2.0,40.0,10.0,0.3469387888908386,0.8166666626930237,0.0,5.0,42.3679,1,Bengaluru,Industrial,fog
11.5,0.019999999552965164,13.300000190734863,0.9908000230789185,0.0,69.87999725341797,50.0,1.0,2.0,40.0,35.0,0.3857142925262451,0.8833333253860474,0.0,7.0,37.8368,1,Mumbai,Suburb,clear
56.0,15.15999984741211,38.5,0.20329999923706055,0.0,34.0099983215332,80.0,0.0,0.0,65.0,35.0,0.5,0.5,0.0,5.0,46.8784,1,Chennai,Highway,heavy_rain
16.0,0.0,11.300000190734863,0.04340000078082085,0.0,34.0099983215332,80.0,0.0,0.0,65.0,35.0,0.5326530337333679,0.6833333373069763,0.0,6.0,37.8833,1,Delhi,Highway,fog
17.5,2.2100000381469727,22.0,0.6931999921798706,0.0,37.25,50.0,0.0,1.0,105.0,35.0,0.3214285671710968,0.21666666865348816,1.0,3.0,40.2504,1,Bengaluru,Suburb,light_rain
23.5,0.009999999776482582,9.899999618530273,0.0763000026345253,0.0,47.04999923706055,50.0,0.0,1.0,40.0,20.0,0.1744897961616516,0.7833333611488342,0.0,3.0,32.9931,1,Bengaluru,Industrial,fog
96.0,54.0,131.39999389648438,0.02850000001490116,1.0,37.25,50.0,0.0,1.0,55.0,10.0,0.27346938848495483,0.5333333611488342,1.0,4.0,63.4895,2,Bengaluru,Suburb,extreme
0.0,0.0,14.399999618530273,1.0063999891281128,0.0,86.5,80.0,1.0,2.0,40.0,20.0,0.37346938252449036,0.6833333373069763,0.0,6.0,42.2894,1,Mumbai,CBD,clear
46.0,7.960000038146973,28.5,0.4932999908924103,0.0,25.43000030517578,50.0,0.0,0.0,40.0,35.0,0.37346938252449036,0.8500000238418579,0.0,6.0,36.7419,1,Chennai,Industrial,moderate_rain
0.0,0.0,5.0,1.0377999544143677,0.0,18.56999969482422,50.0,0.0,0.0,65.0,35.0,0.4959183633327484,0.550000011920929,0.0,6.0,24.0178,0,Delhi,Suburb,clear
7.5,0.14000000059604645,13.0,1.003100037574768,0.0,20.290000915527344,20.0,0.0,0.0,55.0,10.0,0.20408163964748383,0.15000000596046448,1.0,4.0,15.096,0,Mumbai,Rural,clear
16.0,0.0,2.0,0.03970000147819519,0.0,41.04999923706055,20.0,1.0,0.0,105.0,10.0,0.7642857432365417,0.11666666716337204,1.0,7.0,30.5711,1,Mumbai,Rural,fog
21.5,2.680000066757202,13.899999618530273,0.6535000205039978,0.0,18.56999969482422,50.0,0.0,0.0,55.0,35.0,0.27040815353393555,0.46666666865348816,1.0,5.0,28.1288,0,Chennai,Suburb,light_rain
40.0,8.829999923706055,23.0,0.5260999798774719,0.0,17.350000381469727,20.0,0.0,0.0,105.0,35.0,0.3214285671710968,0.9833333492279053,1.0,3.0,37.0029,1,Delhi,Residential,moderate_rain
65.0,18.190000534057617,42.29999923706055,0.15360000729560852,0.0,27.639999389648438,20.0,0.0,0.0,80.0,20.0,0.5755102038383484,0.5166666507720947,1.0,6.0,36.915,1,Delhi,Rural,heavy_rain
46.0,8.710000038146973,21.899999618530273,0.45320001244544983,0.0,18.56999969482422,50.0,0.0,0.0,80.0,35.0,0.4948979616165161,0.25,1.0,5.0,39.443,1,Hyderabad,Suburb,moderate_rain
26.5,0.0,68.80000305175781,0.753600001335144,0.0,71.9000015258789,80.0,0.0,2.0,40.0,10.0,0.361224502325058,0.38333332538604736,0.0,6.0,46.8725,1,Hyderabad,CBD,strong_wind
7.5,0.14000000059604645,0.0,1.0494999885559082,0.0,20.290000915527344,20.0,0.0,0.0,40.0,10.0,0.16224490106105804,0.10000000149011612,0.0,3.0,20.0992,0,Delhi,Rural,clear
65.0,16.610000610351562,40.20000076293945,0.20739999413490295,0.0,86.5,80.0,1.0,2.0,65.0,35.0,0.5142857432365417,0.5166666507720947,0.0,7.0,66.105,2,Mumbai,CBD,heavy_rain
4.0,0.0,14.199999809265137,0.9940999746322632,0.0,39.70000076293945,50.0,0.0,1.0,55.0,35.0,0.15000000596046448,0.25,1.0,3.0,30.141,1,Bengaluru,Suburb,clear
23.5,0.12999999523162842,10.899999618530273,0.0754999965429306,0.0,34.0099983215332,80.0,0.0,0.0,30.0,10.0,0.23265306651592255,0.550000011920929,1.0,6.0,36.335,1,Chennai,Highway,fog
0.0,0.0,7.0,1.0027999877929688,0.0,30.579999923706055,80.0,0.0,0.0,65.0,10.0,0.3571428656578064,0.10000000149011612,0.0,5.0,29.1339,0,Delhi,CBD,clear
11.5,2.359999895095825,13.300000190734863,0.6572999954223633,0.0,20.290000915527344,20.0,0.0,0.0,80.0,20.0,0.4285714328289032,0.5666666626930237,1.0,6.0,26.0589,0,Mumbai,Rural,light_rain
0.0,0.0,11.300000190734863,1.0063999891281128,0.0,77.5,80.0,0.0,2.0,40.0,35.0,0.37142857909202576,0.44999998807907104,0.0,7.0,41.8058,1,Bengaluru,Highway,clear
27.5,5.559999942779541,33.900001525878906,0.5296000242233276,0.0,45.02000045776367,20.0,1.0,1.0,30.0,35.0,0.2142857164144516,0.9833333492279053,1.0,7.0,29.0215,0,Mumbai,Residential,moderate_rain
33.5,6.119999885559082,29.200000762939453,0.4652999937534332,0.0,47.04999923706055,50.0,0.0,1.0,90.0,20.0,0.636734664440155,0.5,0.0,6.0,53.165,2,Chennai,Industrial,moderate_rain
4.0,0.0,14.899999618530273,0.9707000255584717,0.0,17.350000381469727,20.0,0.0,0.0,40.0,20.0,0.2612244784832001,0.8500000238418579,0.0,4.0,11.3693,0,Mumbai,Residential,clear
19.0,0.0,64.30000305175781,0.7949000000953674,0.0,15.140000343322754,20.0,0.0,0.0,40.0,20.0,0.44285714626312256,0.2666666805744171,0.0,7.0,22.9344,0,Hyderabad,Residential,strong_wind
65.0,18.399999618530273,43.20000076293945,0.20499999821186066,0.0,27.639999389648438,20.0,0.0,0.0,55.0,10.0,0.15306122601032257,0.800000011920929,1.0,3.0,38.0851,1,Bengaluru,Rural,heavy_rain
17.5,1.5700000524520874,20.100000381469727,0.7050999999046326,0.0,33.81999969482422,20.0,0.0,1.0,15.0,10.0,0.1428571492433548,0.550000011920929,0.0,4.0,20.5297,0,Bengaluru,Residential,light_rain
33.5,6.25,35.70000076293945,0.45010000467300415,0.0,34.0099983215332,80.0,0.0,0.0,80.0,20.0,0.5785714387893677,0.2666666805744171,1.0,7.0,46.4615,1,Hyderabad,Highway,moderate_rain
26.5,0.0,68.0,0.8327999711036682,0.0,86.5,80.0,1.0,2.0,55.0,20.0,0.2877551019191742,0.6000000238418579,1.0,6.0,52.9765,2,Chennai,CBD,strong_wind
96.0,51.90999984741211,127.69999694824219,0.051899999380111694,1.0,24.700000762939453,20.0,0.0,0.0,15.0,20.0,0.12653061747550964,0.2666666805744171,0.0,4.0,49.0853,1,Bengaluru,Rural,extreme
55.0,13.119999885559082,56.0,0.1501999944448471,0.0,45.58000183105469,80.0,0.0,1.0,40.0,10.0,0.3520408272743225,0.25,0.0,5.0,50.554,2,Delhi,CBD,heavy_rain
17.5,1.9600000381469727,26.700000762939453,0.7447999715805054,0.0,86.5,80.0,1.0,2.0,80.0,10.0,0.3469387888908386,0.15000000596046448,1.0,4.0,51.8407,2,Mumbai,CBD,light_rain
0.0,0.0,11.600000381469727,1.0205999612808228,0.0,15.140000343322754,20.0,0.0,0.0,55.0,10.0,0.4357142746448517,0.7333333492279053,1.0,7.0,17.5362,0,Mumbai,Residential,clear
7.5,0.09000000357627869,9.300000190734863,1.0,0.0,47.04999923706055,50.0,0.0,1.0,55.0,35.0,0.12551020085811615,0.3333333432674408,1.0,3.0,31.4301,1,Chennai,Industrial,clear
55.0,11.470000267028809,53.70000076293945,0.1987999975681305,0.0,34.0099983215332,80.0,0.0,0.0,55.0,10.0,0.15918366611003876,0.6833333373069763,1.0,3.0,46.9924,1,Hyderabad,Highway,heavy_rain
72.5,28.399999618530273,79.5999984741211,0.12349999696016312,1.0,18.56999969482422,50.0,0.0,0.0,55.0,10.0,0.19285714626312256,0.4333333373069763,1.0,3.0,52.7425,2,Mumbai,Suburb,thunderstorm
46.0,14.670000076293945,39.70000076293945,0.15569999814033508,0.0,71.9000015258789,80.0,0.0,2.0,40.0,20.0,0.37959182262420654,0.7166666388511658,0.0,6.0,56.2893,2,Chennai,CBD,heavy_rain
11.5,0.09000000357627869,7.099999904632568,0.9850000143051147,0.0,15.140000343322754,20.0,0.0,0.0,80.0,35.0,0.2857142984867096,0.9833333492279053,1.0,4.0,22.1643,0,Chennai,Residential,clear
11.5,1.659999966621399,18.0,0.7031000256538391,0.0,47.04999923706055,50.0,0.0,1.0,65.0,35.0,0.37244898080825806,0.6000000238418579,0.0,5.0,35.6794,1,Bengaluru,Industrial,light_rain
26.5,0.0,65.80000305175781,0.7860000133514404,0.0,25.43000030517578,50.0,0.0,0.0,40.0,35.0,0.20408163964748383,0.44999998807907104,0.0,5.0,28.8456,0,Delhi,Industrial,strong_wind
27.5,5.179999828338623,21.799999237060547,0.54339998960495,0.0,25.43000030517578,50.0,0.0,0.0,80.0,10.0,0.6928571462631226,0.5833333134651184,1.0,7.0,38.1233,1,Bengaluru,Industrial,moderate_rain
33.5,7.010000228881836,33.5,0.4846000075340271,0.0,30.579999923706055,80.0,0.0,0.0,65.0,35.0,0.44693878293037415,0.1666666716337204,0.0,6.0,44.816,1,Mumbai,CBD,moderate_rain
7.5,0.07999999821186066,17.799999237060547,1.0240999460220337,0.0,86.5,80.0,1.0,2.0,55.0,10.0,0.23469388484954834,0.8999999761581421,1.0,5.0,51.8222,2,Chennai,CBD,clear
26.5,0.0,65.0999984741211,0.807699978351593,0.0,18.56999969482422,50.0,0.0,0.0,55.0,35.0,0.18367347121238708,0.9166666865348816,1.0,3.0,30.4914,1,Hyderabad,Suburb,strong_wind
65.0,17.219999313354492,45.400001525878906,0.19169999659061432,0.0,86.5,80.0,1.0,2.0,105.0,20.0,0.30612245202064514,0.38333332538604736,1.0,3.0,74.2123,3,Chennai,CBD,heavy_rain
4.0,0.0,11.0,0.9674999713897705,0.0,71.9000015258789,80.0,0.0,2.0,80.0,20.0,0.2938775420188904,0.11666666716337204,1.0,3.0,47.3711,1,Hyderabad,CBD,clear
4.0,0.0,13.5,0.9639000296592712,0.0,27.639999389648438,20.0,0.0,0.0,40.0,20.0,0.2489795982837677,0.05000000074505806,0.0,4.0,20.7017,0,Hyderabad,Rural,clear
11.5,0.09000000357627869,18.700000762939453,0.9993000030517578,0.0,30.579999923706055,80.0,0.0,0.0,55.0,35.0,0.20510204136371613,0.6000000238418579,1.0,3.0,33.9073,1,Mumbai,CBD,clear
65.0,15.479999542236328,42.599998474121094,0.19020000100135803,0.0,71.9000015258789,80.0,0.0,2.0,55.0,35.0,0.22040815651416779,0.4833333194255829,1.0,4.0,63.215,2,Chennai,CBD,heavy_rain
46.0,9.220000267028809,32.900001525878906,0.4603999853134155,0.0,45.58000183105469,80.0,0.0,1.0,55.0,35.0,0.19897958636283875,0.4333333373069763,1.0,3.0,49.0556,1,Hyderabad,CBD,moderate_rain
11.5,0.09000000357627869,4.099999904632568,0.958299994468689,0.0,71.9000015258789,80.0,0.0,2.0,30.0,35.0,0.11836734414100647,0.7666666507720947,1.0,4.0,41.7966,1,Mumbai,CBD,clear
27.5,6.840000152587891,30.200000762939453,0.5497000217437744,0.0,71.9000015258789,80.0,0.0,2.0,80.0,35.0,0.37142857909202576,0.21666666865348816,1.0,4.0,54.4085,2,Chennai,CBD,moderate_rain
65.0,18.690000534057617,44.79999923706055,0.21209999918937683,0.0,15.140000343322754,20.0,0.0,0.0,80.0,10.0,0.44081631302833557,0.5833333134651184,1.0,6.0,39.7895,1,Hyderabad,Residential,heavy_rain
4.0,0.0,11.600000381469727,0.9914000034332275,0.0,34.0099983215332,80.0,0.0,0.0,40.0,35.0,0.37959182262420654,0.800000011920929,0.0,6.0,31.47,1,Mumbai,Highway,clear
72.5,20.059999465942383,79.0999984741211,0.1670999974012375,1.0,39.58000183105469,20.0,1.0,0.0,55.0,20.0,0.19183672964572906,0.1666666716337204,1.0,4.0,53.3244,2,Delhi,Rural,thunderstorm
55.0,12.5600004196167,40.099998474121094,0.1898999959230423,0.0,17.350000381469727,20.0,0.0,0.0,55.0,35.0,0.2806122303009033,0.13333334028720856,1.0,5.0,36.2437,1,Bengaluru,Residential,heavy_rain
33.5,7.269999980926514,28.5,0.4569999873638153,0.0,77.5,80.0,0.0,2.0,80.0,35.0,0.5071428418159485,0.21666666865348816,1.0,7.0,59.3959,2,Delhi,CBD,moderate_rain
23.5,0.12999999523162842,14.100000381469727,0.058800000697374344,0.0,86.5,80.0,1.0,2.0,40.0,10.0,0.21938775479793549,0.5833333134651184,0.0,5.0,52.4133,2,Bengaluru,CBD,fog
46.0,12.84000015258789,36.599998474121094,0.2079000025987625,0.0,76.80000305175781,80.0,0.0,2.0,105.0,35.0,0.34591835737228394,0.03333333507180214,1.0,3.0,63.8389,2,Delhi,Highway,heavy_rain
7.5,0.019999999552965164,1.5,1.0365999937057495,0.0,17.350000381469727,20.0,0.0,0.0,55.0,20.0,0.1744897961616516,0.01666666753590107,1.0,3.0,17.059,0,Hyderabad,Residential,clear
33.5,6.429999828338623,29.0,0.45419999957084656,0.0,20.290000915527344,20.0,0.0,0.0,65.0,20.0,0.550000011920929,0.6166666746139526,0.0,7.0,30.7831,1,Hyderabad,Rural,moderate_rain
4.0,0.0,11.199999809265137,0.9995999932289124,0.0,30.579999923706055,80.0,0.0,0.0,65.0,35.0,0.48367348313331604,0.5333333611488342,0.0,6.0,36.3471,1,Bengaluru,CBD,clear
11.5,1.6799999475479126,19.100000381469727,0.7232000231742859,0.0,25.43000030517578,50.0,0.0,0.0,40.0,20.0,0.3520408272743225,0.0833333358168602,0.0,5.0,28.7528,0,Bengaluru,Industrial,light_rain
40.0,7.659999847412109,33.5,0.521399974822998,0.0,25.43000030517578,50.0,0.0,0.0,80.0,10.0,0.34285715222358704,0.4000000059604645,1.0,4.0,39.1495,1,Delhi,Industrial,moderate_rain
4.0,0.0,6.900000095367432,0.9879000186920166,0.0,33.81999969482422,20.0,0.0,1.0,80.0,35.0,0.4714285731315613,0.5166666507720947,1.0,6.0,25.1959,0,Chennai,Residential,clear
11.5,1.5499999523162842,15.800000190734863,0.7447999715805054,0.0,69.87999725341797,50.0,1.0,2.0,90.0,10.0,0.3214285671710968,0.9166666865348816,0.0,3.0,41.141,1,Chennai,Suburb,light_rain
33.5,6.599999904632568,28.700000762939453,0.4643000066280365,0.0,68.6500015258789,50.0,1.0,2.0,40.0,20.0,0.44999998807907104,0.3333333432674408,0.0,7.0,42.4276,1,Chennai,Suburb,moderate_rain
55.0,13.510000228881836,52.400001525878906,0.15850000083446503,0.0,57.20000076293945,50.0,0.0,2.0,105.0,35.0,0.5204081535339355,0.2666666805744171,1.0,5.0,58.5431,2,Bengaluru,Suburb,heavy_rain
17.5,1.2899999618530273,29.5,0.6797999739646912,0.0,34.0099983215332,80.0,0.0,0.0,65.0,35.0,0.3979591727256775,0.699999988079071,0.0,5.0,38.5695,1,Mumbai,Highway,light_rain
11.5,0.009999999776482582,2.5,0.972100019454956,0.0,71.9000015258789,80.0,0.0,2.0,65.0,35.0,0.2938775420188904,0.699999988079071,0.0,4.0,48.456,1,Delhi,CBD,clear
96.0,33.810001373291016,116.80000305175781,0.08910000324249268,1.0,20.290000915527344,20.0,0.0,0.0,40.0,35.0,0.18673469126224518,0.20000000298023224,0.0,3.0,52.4915,2,Hyderabad,Rural,cyclone
0.0,0.0,1.5,1.016800045967102,0.0,41.04999923706055,20.0,1.0,0.0,65.0,20.0,0.47448980808258057,0.8166666626930237,0.0,5.0,24.6606,0,Delhi,Rural,clear
4.0,0.0,10.300000190734863,0.9879000186920166,0.0,68.95999908447266,50.0,0.0,2.0,65.0,35.0,0.3979591727256775,0.7333333492279053,0.0,5.0,35.8946,1,Delhi,Industrial,clear
46.0,8.329999923706055,32.900001525878906,0.45980000495910645,0.0,86.5,80.0,1.0,2.0,40.0,20.0,0.47857141494750977,0.23333333432674408,0.0,7.0,57.5954,2,Chennai,Highway,moderate_rain
26.5,0.0,68.4000015258789,0.7716000080108643,0.0,18.56999969482422,50.0,0.0,0.0,55.0,10.0,0.2938775420188904,0.6333333253860474,1.0,6.0,24.8602,0,Delhi,Suburb,strong_wind
0.0,0.0,2.5999999046325684,1.0003999471664429,0.0,37.25,50.0,0.0,1.0,80.0,35.0,0.5265306234359741,0.8666666746139526,1.0,6.0,30.9387,1,Bengaluru,Suburb,clear
33.5,5.639999866485596,32.599998474121094,0.45579999685287476,0.0,76.80000305175781,80.0,0.0,2.0,80.0,20.0,0.23877550661563873,0.6666666865348816,1.0,3.0,53.9891,2,Delhi,Highway,moderate_rain
55.0,14.0,44.900001525878906,0.24120000004768372,0.0,71.9000015258789,80.0,0.0,2.0,40.0,35.0,0.13163265585899353,0.7833333611488342,0.0,3.0,58.887,2,Hyderabad,CBD,heavy_rain
23.5,0.05999999865889549,4.900000095367432,0.03790000081062317,0.0,86.5,80.0,1.0,2.0,65.0,20.0,0.5326530337333679,0.06666667014360428,0.0,6.0,55.9798,2,Mumbai,Highway,fog
42.5,5.900000095367432,40.599998474121094,0.46959999203681946,0.0,44.290000915527344,20.0,1.0,1.0,80.0,20.0,0.45306122303009033,0.9666666388511658,1.0,6.0,40.7558,1,Bengaluru,Residential,moderate_rain
11.5,0.07000000029802322,13.699999809265137,0.9832000136375427,0.0,17.350000381469727,20.0,0.0,0.0,65.0,35.0,0.2142857164144516,0.4166666567325592,0.0,3.0,24.5795,0,Bengaluru,Residential,clear
72.5,22.34000015258789,82.0,0.19439999759197235,1.0,84.56999969482422,50.0,1.0,2.0,65.0,10.0,0.2785714268684387,0.5333333611488342,0.0,3.0,69.7447,2,Chennai,Industrial,thunderstorm
7.5,0.009999999776482582,14.600000381469727,1.000100016593933,0.0,84.56999969482422,50.0,1.0,2.0,80.0,35.0,0.5214285850524902,0.8833333253860474,1.0,7.0,48.8872,1,Mumbai,Industrial,clear
11.5,2.1700000762939453,18.100000381469727,0.7257000207901001,0.0,18.56999969482422,50.0,0.0,0.0,40.0,35.0,0.40408164262771606,0.75,0.0,6.0,25.9569,0,Mumbai,Suburb,light_rain
33.5,6.760000228881836,36.400001525878906,0.45559999346733093,0.0,76.80000305175781,80.0,0.0,2.0,15.0,35.0,0.11836734414100647,0.6166666746139526,0.0,4.0,47.0269,1,Chennai,Highway,moderate_rain
27.5,6.639999866485596,33.79999923706055,0.5162000060081482,0.0,45.58000183105469,80.0,0.0,1.0,65.0,10.0,0.4591836631298065,0.1666666716337204,0.0,6.0,47.6662,1,Mumbai,CBD,moderate_rain
4.0,0.0,11.600000381469727,0.9747999906539917,0.0,84.56999969482422,50.0,1.0,2.0,65.0,35.0,0.5051020383834839,0.7333333492279053,0.0,5.0,39.8799,1,Chennai,Industrial,clear
4.0,0.0,6.300000190734863,0.9563000202178955,0.0,77.5,80.0,0.0,2.0,15.0,10.0,0.11020407825708389,0.7833333611488342,0.0,3.0,37.176,1,Delhi,CBD,clear
27.5,6.769999980926514,22.600000381469727,0.5083000063896179,0.0,18.56999969482422,50.0,0.0,0.0,65.0,10.0,0.2602040767669678,0.949999988079071,0.0,3.0,31.4253,1,Chennai,Suburb,moderate_rain
17.5,2.0399999618530273,22.0,0.746399998664856,0.0,20.290000915527344,20.0,0.0,0.0,80.0,10.0,0.2846938669681549,0.7666666507720947,1.0,3.0,25.2645,0,Hyderabad,Rural,light_rain
65.0,15.819999694824219,40.79999923706055,0.17219999432563782,0.0,17.350000381469727,20.0,0.0,0.0,40.0,35.0,0.15918366611003876,0.0833333358168602,0.0,3.0,31.7244,1,Hyderabad,Residential,heavy_rain
46.0,13.84000015258789,36.400001525878906,0.24639999866485596,0.0,86.5,80.0,1.0,2.0,65.0,10.0,0.6428571343421936,0.8500000238418579,0.0,7.0,63.6212,2,Delhi,Highway,heavy_rain
